t,angle
92.866182,-7.4043369613409
92.876182,-7.4043369613409
92.886182,-6.97247141696721
92.896182,-6.78484702379555
92.906182,-6.69108386938346
92.916205,-6.29705206303682
92.926189,-6.33440225598705
92.936212,-5.99649313575451
92.946193,-5.99631808758319
92.956181,-5.79008156432942
92.966182,-5.63972737809851
92.976181,-5.4331520013759
92.986182,-5.30174651378954
92.996183,-5.1327965655785
93.006182,-4.79503689925661
93.016182,-4.62594649274312
93.026185,-4.71980764217951
93.036182,-4.43822416161165
93.046183,-4.5508575653892
93.056189,-4.41945192618399
93.066181,-4.28804626670024
93.076182,-4.17541282859911
93.086181,-3.8563403176829
93.096182,-3.93131876492869
93.106181,-3.61214616696205
93.116181,-3.72487893915004
93.126182,-3.64968964371952
93.13619,-3.57470093010776
93.146182,-3.59347318242964
93.156181,-3.36830495319156
93.166181,-3.21802807430031
93.176182,-3.12408086580304
93.186183,-2.74860999570914
93.196182,-2.61724363932185
93.206181,-2.76741765003941
93.216182,-2.69233064644816
93.226181,-2.59854338852265
93.236182,-2.52345431639091
93.246182,-2.4859097788964
93.256182,-2.37331046712926
93.266184,-2.11052636095452
93.276182,-2.03546637906798
93.286181,-2.18561765447413
93.296182,-2.16687816467301
93.306181,-2.11059227493387
93.316182,-2.07298071283752
93.326182,-2.03540469089091
93.3362,-1.7726154974377
93.34619,-1.73504394511835
93.356181,-1.90399687058289
93.366213,-1.86645177732189
93.376181,-1.62243287109055
93.386183,-1.52856872393849
93.396184,-1.67875135732265
93.406183,-1.62238518731386
93.416181,-1.32202872328431
93.426181,-1.65997852875487
93.436183,-1.41591060416141
93.446214,-1.30327529708952
93.456201,-1.02168700973152
93.46622,-0.984141902871462
93.476221,-0.965369349292564
93.486186,-0.94661093034963
93.496181,-1.13433926433053
93.506181,-0.89029242809618
93.516182,-1.07800466924904
93.526181,-1.04045956300891
93.536199,-0.83396147163688
93.546203,-0.94661093034963
93.556182,-0.683791246268354
93.566182,-0.796404839042261
93.576181,-0.758882586275728
93.586219,-0.702564081384572
93.596182,-0.646235925184734
93.606181,-0.420959169248547
93.616182,-0.608682007006444
93.626181,-0.627472740490228
93.636204,-0.571145704685082
93.646182,-0.552365156199607
93.656182,-0.552373149412362
93.666182,-0.53359287249112
93.676181,-0.51482058873247
93.686185,-0.308329926513997
93.696183,-0.496062891426156
93.706181,-0.51482058873247
93.716181,-0.308325464581272
93.726187,-0.270780896108127
93.736201,-0.533585398084471
93.746181,-0.345880203647619
93.756182,-0.270784814731839
93.766184,-0.233243186208523
93.776182,-0.289557370637429
93.786183,-0.270777102928862
93.796182,-0.51482058873247
93.806182,-0.496041356377113
93.816187,-0.514806404248931
93.826181,-0.496028148604136
93.836198,-0.514799669702802
93.846191,-0.496034637608534
93.856182,-0.533571190762061
93.866181,-0.496021889348895
93.876182,-0.496021889348895
93.886182,-0.51479317359946
93.896182,-0.514799669702802
93.906182,-0.533564457813407
93.916182,-0.533564457813407
93.926181,-0.514799669702802
93.936182,-0.514806404248931
93.946183,-0.533616778902225
93.956182,-0.589955138788827
93.966185,-0.420978029775415
93.976181,-0.740121146319845
93.986213,-0.890279134028386
93.996198,-1.02170226526519
94.00623,-1.19067609070749
94.016197,-1.35970073751343
94.026182,-1.54731845592893
94.036193,-1.75376657582985
94.04619,-1.71624657465887
94.056182,-1.94172929495375
94.066181,-2.09196114539393
94.076181,-2.27979181345428
94.086221,-2.54290127305667
94.096228,-2.76784954420697
94.106182,-3.3129845118523
94.116182,-3.38849944839152
94.126182,-3.89511565463769
94.136182,-3.97041166739015
94.146183,-4.47704869956238
94.156183,-4.57055918135501
94.166184,-5.11441599934514
94.176184,-5.45252590861832
94.186181,-5.52752816780918
94.196182,-5.88385671607332
94.206182,-6.50316713587196
94.216182,-6.67273679793255
94.226182,-7.0683409195629
94.236212,-7.6671506365864
94.246181,-7.81680692592508
94.256181,-8.36138247276239
94.266182,-8.77365082847411
94.276183,-9.14924297543065
94.286181,-9.50578194031019
94.296182,-8.99872229235701
94.306181,-10.3875949455879
94.316189,-10.7819491541598
94.326181,-11.2697658934836
94.336182,-11.5326401221069
94.346182,-12.152041115164
94.356182,-12.395838792291
94.366182,-13.1281847604348
94.376183,-13.6726397693404
94.386182,-14.2167073620828
94.396182,-14.7607822564705
94.406181,-15.3243973609553
94.416183,-15.6434862987497
94.426213,-16.1682456651014
94.436206,-16.9003596579372
94.446182,-17.4646961002179
94.456186,-18.1395549101344
94.466182,-18.6649469193433
94.476182,-19.2276012862366
