timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
89991784,89989938,0.29671744,4.4366312e-05,-4.5034714,5.1464252,0.43787146,4.98258,0
90011047,90009944,0.29833502,4.3410982e-05,-3.7250626,5.0928044,0.3027385,4.940914,0
90031580,90029951,0.30035496,4.2502903e-05,-4.749039,5.047059,0.496513,4.893342,0
90051712,90050006,0.30194402,4.164424e-05,-3.8214154,4.994827,0.32485202,4.850715,0
90071327,90069966,0.30316547,4.0828312e-05,-2.9988408,4.948247,0.20193562,4.8254294,0
90091325,90089973,0.30435264,4.0051335e-05,-2.9777093,4.9196434,0.20025735,4.7999997,0
90111274,90110029,0.30611765,3.930535e-05,-4.504631,4.8917127,0.4609088,4.753244,0
90131188,90129989,0.30737993,3.8593877e-05,-3.2812834,4.841484,0.24709643,4.720163,0
90151108,90150019,0.30919367,3.791168e-05,-4.796395,4.8057227,0.5318984,4.675303,0
90171090,90170003,0.31067652,3.7261085e-05,-3.9945664,4.757562,0.37265962,4.6317835,0
90191669,90190009,0.31251028,3.6636815e-05,-5.017629,4.7113385,0.5937591,4.589729,0
90211388,90210024,0.3141985,3.604027e-05,-4.7019672,4.666336,0.5264301,4.5455756,0
90231691,90230024,0.31542155,3.5468278e-05,-3.460635,4.6195226,0.2880527,4.510401,0
90251265,90250031,0.3164295,3.4917237e-05,-2.8934848,4.582227,0.20301275,4.4883194,0
90271272,90270037,0.3178277,3.4384157e-05,-4.069666,4.5585575,0.40368965,4.4455748,0
90291181,90290044,0.31886244,3.38698e-05,-3.050479,4.513743,0.22906394,4.418896,0
90311377,90310051,0.32022017,3.3372795e-05,-4.0584126,4.4853673,0.408011,4.376658,0
90331188,90330059,0.32142174,3.289083e-05,-3.6288247,4.4414563,0.3294307,4.3388824,0
90351176,90350072,0.3225197,3.2424326e-05,-3.3548014,4.4019775,0.28408173,4.305575,0
90371167,90370073,0.32382694,3.197092e-05,-4.034957,4.3673086,0.4142108,4.26432,0
90392112,90390082,0.3245109,3.1530755e-05,-2.1317801,4.3245263,0.1167626,4.266906,0
90411401,90410087,0.3256273,3.1105585e-05,-3.540309,4.3259144,0.32193035,4.2302046,0
90431302,90430095,0.32664132,3.0690673e-05,-3.240393,4.2880826,0.27207565,4.198476,0
90451329,90450102,0.32825968,3.0286801e-05,-5.2208014,4.2551556,0.7117318,4.166404,0
90471286,90470108,0.3289571,2.9897452e-05,-2.2818098,4.2213593,0.13704528,4.1618156,0
90491405,90490116,0.33013692,2.9519704e-05,-3.9155807,4.2157774,0.4040845,4.121959,0
90511147,90510123,0.3311553,2.915095e-05,-3.4035096,4.174809,0.30830094,4.0876822,0
90531349,90530130,0.332323,2.8793394e-05,-3.9454863,4.139153,0.41787568,4.048268,0
90551305,90550150,0.3333734,2.8444758e-05,-3.57588,4.0985985,0.34664744,4.0121145,0
90571799,90570189,0.33404633,2.8107152e-05,-2.316824,4.0610204,0.14686166,4.0049076,0
90591498,90590152,0.3347778,2.7781494e-05,-2.560825,4.052573,0.17979866,3.9888368,0
90611387,90610158,0.33578843,2.746462e-05,-3.5785086,4.0355844,0.35257798,3.952369,0
