timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
40107067,0.99982256,-0.014364545,0.0075898045,0.009538277,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40112061,0.9998225,-0.0143674705,0.0075897477,0.00954005,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40117062,0.9998225,-0.014368795,0.0075913956,0.00953954,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40122064,0.99982244,-0.014366664,0.00759432,0.009537742,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40127066,0.99982256,-0.014367172,0.0075931093,0.009537855,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40132067,0.99982244,-0.014367792,0.007591881,0.009539556,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40137109,0.99982244,-0.014366585,0.007590397,0.009542683,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40142093,0.99982244,-0.014368387,0.007590247,0.009544008,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40147070,0.9998224,-0.014372744,0.007588984,0.009543703,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40152072,0.9998224,-0.014373649,0.00758642,0.009543606,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40157073,0.9998224,-0.014375134,0.0075880587,0.009545678,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40162075,0.9998223,-0.014379278,0.0075844345,0.009547055,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40167076,0.99982226,-0.014381164,0.0075815734,0.009551426,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40172077,0.9998223,-0.014379013,0.0075784028,0.009550708,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40177082,0.9998223,-0.014378822,0.007576328,0.009550276,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40182126,0.9998223,-0.014378994,0.007577619,0.009552597,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40187116,0.9998223,-0.0143778,0.0075757448,0.009553191,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40192113,0.9998222,-0.014386517,0.007575031,0.00955406,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40197096,0.99982214,-0.014391223,0.007576648,0.009553478,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40202087,0.9998221,-0.014389109,0.007575945,0.009555074,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40207088,0.999822,-0.014393449,0.0075730653,0.009558001,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40212082,0.9998221,-0.014396238,0.0075741992,0.00955928,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40217088,0.9998219,-0.014398815,0.007575112,0.009559739,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40222090,0.99982196,-0.014399826,0.0075715035,0.0095631145,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40227092,0.9998219,-0.014404328,0.007573316,0.009562085,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40232092,0.9998219,-0.014404921,0.007572258,0.009563369,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40237094,0.99982184,-0.014407464,0.007568603,0.009564684,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40242095,0.9998217,-0.014409037,0.007571762,0.009565348,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40247098,0.99982184,-0.014407493,0.0075710844,0.009566415,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40252098,0.9998217,-0.014409995,0.007569235,0.009569668,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40257100,0.9998217,-0.014408513,0.007568169,0.009570943,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40262100,0.99982184,-0.014407007,0.0075689033,0.009571021,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40267101,0.9998218,-0.014408187,0.007568159,0.009567848,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40272102,0.9998218,-0.014408724,0.0075676613,0.009569678,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40277104,0.9998217,-0.014410804,0.007565556,0.009571978,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40282108,0.9998217,-0.014412248,0.007565019,0.009571911,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40287107,0.9998217,-0.014412344,0.0075661945,0.009572684,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40292108,0.9998217,-0.014411316,0.007568089,0.009575428,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40297109,0.9998216,-0.014410048,0.0075709345,0.009576695,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40302110,0.9998216,-0.014412703,0.0075722393,0.009580862,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40307112,0.99982154,-0.01441572,0.007573173,0.009583436,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40312165,0.9998214,-0.014417425,0.0075728223,0.009585801,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40317135,0.9998215,-0.014413503,0.0075725326,0.00958787,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40322115,0.9998214,-0.014417305,0.0075747888,0.009589376,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40327117,0.9998214,-0.014417275,0.0075766607,0.0095890695,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40332119,0.9998214,-0.014418702,0.0075738654,0.009591781,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40337119,0.99982125,-0.014423589,0.007571322,0.009594893,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40342123,0.99982125,-0.014424693,0.007570533,0.009594781,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40347123,0.9998212,-0.014430519,0.0075693624,0.009594122,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40352134,0.9998212,-0.014431885,0.0075673703,0.009593746,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40357125,0.99982125,-0.014429409,0.0075639435,0.009594107,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40362126,0.99982125,-0.014433097,0.007562218,0.009599368,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40367128,0.9998211,-0.0144306775,0.0075588645,0.009606198,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40372130,0.99982125,-0.014428597,0.007557915,0.0096082995,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40377131,0.9998211,-0.014428613,0.0075554512,0.009610506,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40382131,0.99982125,-0.014428218,0.007553366,0.0096121635,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40387136,0.99982125,-0.01443104,0.007554402,0.009607888,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40392135,0.99982125,-0.014429492,0.0075555798,0.0096079735,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40397135,0.9998212,-0.0144281145,0.0075551257,0.009613957,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40402137,0.9998212,-0.014426178,0.007553976,0.009614979,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40407138,0.9998212,-0.014427934,0.007553992,0.009617005,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40412140,0.99982125,-0.014423185,0.0075543267,0.009617818,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40417145,0.99982125,-0.014423449,0.007553936,0.009618442,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40422147,0.9998211,-0.014424826,0.0075575733,0.009617606,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40427143,0.99982125,-0.014422942,0.007557462,0.00961713,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
