timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
258694082,3.099587,3.8982737,-2.5241714,-1.2679929,-0.010030035,1.2478848,2.503986,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258704087,3.0995598,3.8982747,-2.5241973,-1.2680186,-0.010056309,1.2478579,2.5039594,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258714092,3.099504,3.8983047,-2.5242755,-1.2680964,-0.0101350555,1.2477787,2.5038805,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258724097,3.0994027,3.8984065,-2.524459,-1.2682803,-0.010319904,1.2475932,2.5036957,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258734101,3.099093,3.8984954,-2.5248406,-1.2686619,-0.010702688,1.2472099,2.5033133,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258744105,3.0983984,3.898605,-2.5256238,-1.2694454,-0.011487085,1.2464249,2.5025291,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258754110,3.0873947,3.8917325,-2.5309205,-1.274718,-0.016718082,1.2411964,2.49726,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258764114,3.0859022,3.8917305,-2.532411,-1.2762089,-0.018208612,1.2397062,2.4957697,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258774120,3.0844707,3.8917696,-2.5338752,-1.2776731,-0.019672733,1.2382421,2.4943058,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258784124,3.0831747,3.8917673,-2.5351686,-1.2789667,-0.020966148,1.236949,2.4930124,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258794128,3.0820692,3.891778,-2.536282,-1.2800801,-0.022079598,1.2358356,2.4918993,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258804133,3.0812287,3.8918,-2.53714,-1.2809381,-0.022937724,1.2349775,2.4910412,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258814140,3.080606,3.8918555,-2.537809,-1.2816074,-0.023607075,1.2343084,2.4903722,-0.044799797,-0.070557214,-0.020917207,0.03551721,0.020757027,-0.0819931,-0.14255585,-0.18576674,-0.15190926,-0.08777507,0.20055027,0.1997612,0.19930282,0.19980703,0.20057864
258824180,-2.828063,3.6063719,-2.5386977,-1.2850993,-0.02559223,1.2358577,2.492595,-0.0035830978,-0.016932227,0.09691885,0.18046217,0.11822383,-0.015626349,-0.13949922,-0.19048436,-0.09785463,0.010062665,0.20208082,0.20005012,0.1979581,0.19868173,0.20122924
258834159,-2.8283474,3.6063695,-2.5389872,-1.2853886,-0.025881687,1.2355685,2.4923062,-0.0035830978,-0.016932227,0.09691885,0.18046217,0.11822383,-0.015626349,-0.13949922,-0.19048436,-0.09785463,0.010062665,0.20208082,0.20005012,0.1979581,0.19868173,0.20122924
258844147,-2.8284764,3.6063643,-2.539127,-1.2855289,-0.026021913,1.2354286,2.4921663,-0.0035830978,-0.016932227,0.09691885,0.18046217,0.11822383,-0.015626349,-0.13949922,-0.19048436,-0.09785463,0.010062665,0.20208082,0.20005012,0.1979581,0.19868173,0.20122924
258854156,-2.8286014,3.6063614,-2.539258,-1.2856599,-0.026152955,1.2352979,2.4920359,-0.0035830978,-0.016932227,0.09691885,0.18046217,0.11822383,-0.015626349,-0.13949922,-0.19048436,-0.09785463,0.010062665,0.20208082,0.20005012,0.1979581,0.19868173,0.20122924
258864160,-2.8288236,3.606353,-2.539494,-1.2858965,-0.026389617,1.2350616,2.4917998,-0.0035830978,-0.016932227,0.09691885,0.18046217,0.11822383,-0.015626349,-0.13949922,-0.19048436,-0.09785463,0.010062665,0.20208082,0.20005012,0.1979581,0.19868173,0.20122924
258874196,-2.829245,3.606341,-2.5399375,-1.2863404,-0.02683348,1.2346181,2.4913566,-0.0035830978,-0.016932227,0.09691885,0.18046217,0.11822383,-0.015626349,-0.13949922,-0.19048436,-0.09785463,0.010062665,0.20208082,0.20005012,0.1979581,0.19868173,0.20122924
258884168,-2.8298867,3.6063268,-2.5406036,-1.287007,-0.027500343,1.2339516,2.4906907,-0.0035830978,-0.016932227,0.09691885,0.18046217,0.11822383,-0.015626349,-0.13949922,-0.19048436,-0.09785463,0.010062665,0.20208082,0.20005012,0.1979581,0.19868173,0.20122924
